maker,model,mileage,manufacture_year,engine_displacement,engine_power,transmission,door_count,seat_count,fuel_type,date_created,date_last_seen,views,ratings,price_eur
opel,astra,48700,2010,1686,81,man,4,5,diesel,2015-11-27 09:00:31.370041+00,2016-01-27 20:40:15.46361+00,149,8,7693.41
opel,corsa,24787,2011,1398,64,man,4,5,gasoline,2015-11-27 09:00:49.824824+00,2016-01-27 20:40:15.46361+00,271,1,8994
lexus,rx-400h,179800,2008,3311,155,auto,4,5,gasoline,2015-11-27 09:15:27.726279+00,2016-01-27 20:40:15.46361+00,167,0,12990.78
skoda,octavia,188753,2003,1595,75,man,5,5,gasoline,2015-11-27 09:30:03.029246+00,2016-01-27 20:40:15.46361+00,219,10,2923.76
citroen,c4-picasso,104796,2009,1600,88,man,5,7,gasoline,2015-11-27 09:45:05.134622+00,2016-01-27 20:40:15.46361+00,194,2,7401.92
audi,a3,41600,2005,1595,75,auto,2,5,gasoline,2015-11-27 09:45:13.991762+00,2016-01-27 20:40:15.46361+00,283,2,8953.96
audi,a3,140615,2011,1798,118,man,4,5,gasoline,2015-11-27 09:45:14.071263+00,2016-01-27 20:40:15.46361+00,176,6,10046.45
bmw,x5,97971,2011,2993,225,auto,4,5,diesel,2015-11-27 09:45:17.843974+00,2016-01-27 20:40:15.46361+00,259,3,33451.85
ford,focus,110500,2006,1596,85,man,4,5,gasoline,2015-11-27 09:45:41.043061+00,2016-01-27 20:40:15.46361+00,138,1,5752.55
bmw,x5,21242,2014,2993,190,auto,4,5,diesel,2015-11-27 09:45:43.623816+00,2016-01-27 20:40:15.46361+00,203,6,55343.56
audi,a4,11600,2014,2967,150,auto,4,5,diesel,2015-11-27 10:00:14.762614+00,2016-01-27 20:40:15.46361+00,291,2,22548
hyundai,i30,31000,2011,1396,80,man,4,5,gasoline,2015-11-27 10:00:31.881946+00,2016-01-27 20:40:15.46361+00,230,4,8893.93
mini,one,169551,2004,1598,66,man,2,4,gasoline,2015-11-27 10:30:17.03607+00,2016-01-27 20:40:15.46361+00,154,5,2801.26
bmw,x1,77000,2013,1995,135,man,4,5,diesel,2015-11-27 10:30:18.134519+00,2016-01-27 20:40:15.46361+00,285,6,26401.7
hyundai,i30,86345,2013,1582,81,man,4,5,diesel,2015-11-27 10:30:27.355181+00,2016-01-27 20:40:15.46361+00,268,8,8702.85
audi,a6-allroad,138492,2010,4163,257,auto,4,5,gasoline,2015-11-27 10:30:28.685569+00,2016-01-27 20:40:15.46361+00,179,6,19252.55
bmw,x5,178438,2009,2993,173,auto,4,5,diesel,2015-11-27 10:30:38.584151+00,2016-01-27 20:40:15.46361+00,219,4,20933.31
seat,alhambra,124109,2012,1968,103,auto,4,5,diesel,2015-11-27 10:45:32.935144+00,2016-01-27 20:40:15.46361+00,234,1,15881.05
opel,astra,72000,2011,1686,81,man,4,5,diesel,2015-11-27 10:45:43.30576+00,2016-01-27 20:40:15.46361+00,100,8,10046.45
audi,a3,16350,2015,1598,81,auto,4,5,diesel,2015-11-27 10:45:47.086452+00,2016-01-27 20:40:15.46361+00,134,3,21116.36
skoda,octavia,47903,2011,1197,77,man,4,5,gasoline,2015-11-27 11:00:46.267839+00,2016-01-27 20:40:15.46361+00,272,2,14206.29
skoda,octavia,10500,2014,1984,162,auto,4,5,gasoline,2015-11-27 11:15:34.013466+00,2016-01-27 20:40:15.46361+00,217,1,25465.32
toyota,corolla-verso,125000,2005,1794,95,man,4,7,gasoline,2015-11-27 11:15:40.348039+00,2016-01-27 20:40:15.46361+00,186,9,5502.44
honda,cr-v,83030,2011,1997,110,man,4,5,gasoline,2015-11-27 11:15:41.09+00,2016-01-27 20:40:15.46361+00,175,3,13996.23
fiat,doblo,109616,2010,1598,66,man,4,5,diesel,2015-11-27 11:30:20.095074+00,2016-01-27 20:40:15.46361+00,160,1,9504.22
skoda,yeti,5500,2015,1390,90,auto,4,5,gasoline,2015-11-27 11:30:59.821059+00,2016-01-27 20:40:15.46361+00,260,5,21513.55
mitsubishi,lancer,107000,2010,1798,105,auto,4,5,gasoline,2015-11-27 11:45:28.388507+00,2016-01-27 20:40:15.46361+00,162,2,8493.78
chevrolet,orlando,134989,2012,1998,120,auto,4,7,diesel,2015-11-27 11:45:36.451664+00,2016-01-27 20:40:15.46361+00,216,5,9164.06
porsche,panamera,39390,2010,4806,368,auto,4,4,gasoline,2015-11-27 11:45:43.667253+00,2016-01-27 20:40:15.46361+00,135,7,99960.36
citroen,c4-picasso,5000,2015,1560,88,man,4,5,diesel,2015-11-27 12:00:37.068431+00,2016-01-27 20:40:15.46361+00,152,4,17141.6
opel,astra,217000,2009,1910,88,auto,4,5,diesel,2015-11-27 12:15:28.131826+00,2016-01-27 20:40:15.46361+00,197,8,4652.07
smart,fortwo,57000,2011,999,52,auto,2,2,gasoline,2015-11-27 12:15:34.029958+00,2016-01-27 20:40:15.46361+00,117,10,5852.59
nissan,x-trail,157500,2010,1994,110,man,4,5,diesel,2015-11-27 12:15:34.209838+00,2016-01-27 20:40:15.46361+00,118,10,10004.44
mitsubishi,lancer,107000,2010,1798,105,auto,4,5,gasoline,2015-11-27 12:15:45.37724+00,2016-01-27 20:40:15.46361+00,208,4,8493.78
skoda,superb,17230,2015,1968,103,auto,4,5,diesel,2015-11-27 12:30:10.507065+00,2016-01-27 20:40:15.46361+00,127,9,19327.57
seat,mii,6000,2015,999,55,man,4,4,gasoline,2015-11-27 12:30:13.47697+00,2016-01-27 20:40:15.46361+00,129,2,7558.36
hyundai,i40,54500,2011,1685,85,man,4,5,diesel,2015-11-27 12:30:32.439437+00,2016-01-27 20:40:15.46361+00,236,2,13956.18
ford,c-max,65000,2010,1596,85,man,4,5,gasoline,2015-11-27 12:45:20.098337+00,2016-01-27 20:40:15.46361+00,174,1,8003.55
citroen,berlingo,174000,2003,1361,55,man,4,5,gasoline,2015-11-27 12:45:39.830569+00,2016-01-27 20:40:15.46361+00,183,6,1500.67
seat,leon,13000,2014,1395,90,man,4,5,gasoline,2015-11-27 13:15:10.358406+00,2016-01-27 20:40:15.46361+00,279,6,16805.48
toyota,yaris,17200,2014,1329,73,man,4,5,gasoline,2015-11-27 13:15:10.979359+00,2016-01-27 20:40:15.46361+00,281,3,11455.07
chrysler,sebring,169000,2003,2736,149,auto,2,4,gasoline,2015-11-27 13:15:18.517986+00,2016-01-27 20:40:15.46361+00,245,2,4991.23
audi,a3,124981,2011,1197,77,man,4,5,gasoline,2015-11-27 13:30:23.637721+00,2016-01-27 20:40:15.46361+00,268,10,10904.85
ford,mustang,51000,2013,3731,227,auto,2,4,gasoline,2015-11-27 13:30:31.136921+00,2016-01-27 20:40:15.46361+00,298,9,19242.52
ford,fiesta,20000,2015,1596,134,man,2,5,gasoline,2015-11-27 13:30:34.128125+00,2016-01-27 20:40:15.46361+00,91,1,17757.88
seat,altea,99890,2006,1595,75,man,4,5,gasoline,2015-11-27 13:45:22.842788+00,2016-01-27 20:40:15.46361+00,92,1,4692.08
smart,fortwo,43200,2010,999,52,man,2,2,gasoline,2015-11-27 13:45:27.615685+00,2016-01-27 20:40:15.46361+00,186,8,5492.45
fiat,multipla,299700,2008,1910,88,man,4,6,diesel,2015-11-27 13:45:44.9293+00,2016-01-27 20:40:15.46361+00,289,8,2700.19
audi,a3,41300,2012,1968,103,auto,4,5,diesel,2015-11-27 14:00:26.18413+00,2016-01-27 20:40:15.46361+00,266,1,15969.1
smart,fortwo,47500,2011,999,62,auto,2,2,gasoline,2015-11-27 14:00:35.146438+00,2016-01-27 20:40:15.46361+00,223,4,7001.11
mini,cooper,34998,2010,1598,90,auto,2,4,gasoline,2015-11-27 14:00:40.883751+00,2016-01-27 20:40:15.46361+00,228,7,13906.18
toyota,yaris,124000,1999,998,50,man,4,5,gasoline,2015-11-27 14:00:48.168792+00,2016-01-27 20:40:15.46361+00,204,10,1500.67
fiat,doblo,22151,2014,1956,99,man,4,5,diesel,2015-11-27 14:15:42.662532+00,2016-01-27 20:40:15.46361+00,191,7,12526.57
mini,one,184227,2006,1364,65,man,2,5,diesel,2015-11-27 14:15:48.060299+00,2016-01-27 20:40:15.46361+00,99,1,5752.55
opel,zafira,88000,2012,1956,96,man,4,7,diesel,2015-11-27 14:15:48.609345+00,2016-01-27 20:40:15.46361+00,292,0,12995.78
citroen,c4,8000,2015,1199,96,man,4,5,gasoline,2015-11-27 14:30:34.405957+00,2016-01-27 20:40:15.46361+00,239,7,16688.42
nissan,pathfinder,147000,2010,2488,126,auto,4,7,diesel,2015-11-27 14:30:35.477064+00,2016-01-27 20:40:15.46361+00,139,3,16507.33
seat,leon,118000,2003,1390,55,man,4,5,gasoline,2015-11-27 14:30:39.268466+00,2016-01-27 20:40:15.46361+00,189,9,2701.18
skoda,roomster,38400,2008,1198,51,man,5,5,gasoline,2015-11-27 14:45:04.774747+00,2016-01-27 20:40:15.46361+00,219,7,5699.48
bmw,x5,110000,2007,2993,173,auto,4,5,diesel,2015-11-27 15:00:19.211689+00,2016-01-27 20:40:15.46361+00,117,2,22009.77
skoda,octavia,99100,2010,1598,77,man,4,5,diesel,2015-11-27 15:00:33.893939+00,2016-01-27 20:40:15.46361+00,231,3,9987.42
ford,focus,102000,2005,1596,85,man,4,5,gasoline,2015-11-27 15:15:25.736664+00,2016-01-27 20:40:15.46361+00,110,10,3481.53
skoda,octavia,220000,2008,1896,77,auto,4,5,diesel,2015-11-27 15:15:28.50125+00,2016-01-27 20:40:15.46361+00,109,3,5752.55
opel,vectra,148000,1995,1598,74,man,4,5,gasoline,2015-11-27 15:45:18.290794+00,2016-01-27 20:40:15.46361+00,130,7,1490.67
skoda,superb,78130,2011,1968,125,auto,4,5,diesel,2015-11-27 15:45:27.258879+00,2016-01-27 20:40:15.46361+00,158,1,17497.78
bmw,x5,145740,2003,2926,135,auto,4,5,diesel,2015-11-27 16:00:28.596783+00,2016-01-27 20:40:15.46361+00,231,7,10904.85
opel,corsa,40100,2014,1229,63,auto,4,5,gasoline,2015-11-27 16:00:37.887967+00,2016-01-27 20:40:15.46361+00,204,6,7482.31
audi,q5,26862,2015,1968,120,auto,4,5,diesel,2015-11-27 16:00:41.017774+00,2016-01-27 20:40:15.46361+00,204,8,38563.1
audi,tt,28200,2012,2480,250,auto,4,5,gasoline,2015-11-27 16:15:16.808895+00,2016-01-27 20:40:15.46361+00,90,10,36916.4
mini,one,1650,2015,1198,75,man,4,5,gasoline,2015-11-27 16:15:41.333814+00,2016-01-27 20:40:15.46361+00,243,8,14922.61
audi,a3,136000,1999,1595,74,man,2,5,gasoline,2015-11-27 16:30:15.854117+00,2016-01-27 20:40:15.46361+00,108,7,1500.67
seat,exeo,92000,2012,1968,105,man,4,5,diesel,2015-11-27 16:30:41.173022+00,2016-01-27 20:40:15.46361+00,253,4,11096.93
audi,a7,81000,2014,2967,180,auto,4,5,diesel,2015-11-27 16:45:36.65322+00,2016-01-27 20:40:15.46361+00,201,7,36982.42
skoda,yeti,3580,2015,1968,103,man,4,5,diesel,2015-11-27 17:15:14.35607+00,2016-01-27 20:40:15.46361+00,226,4,20841.27
skoda,octavia,69114,2002,1390,55,man,4,5,gasoline,2015-11-27 17:15:14.418408+00,2016-01-27 20:40:15.46361+00,174,8,3251.44
smart,forfour,175000,2006,1493,48,auto,4,4,diesel,2015-11-27 17:15:16.623492+00,2016-01-27 20:40:15.46361+00,241,3,2951.3
ford,mondeo,164420,2012,1997,103,man,4,5,diesel,2015-11-27 17:15:25.485498+00,2016-01-27 20:40:15.46361+00,174,2,10001.48
opel,astra,92219,2001,2198,108,auto,2,5,gasoline,2015-11-27 17:15:32.411007+00,2016-01-27 20:40:15.46361+00,255,3,2990.45
ford,explorer,275000,1998,4011,152,auto,4,5,gasoline,2015-11-27 17:15:42.309819+00,2016-01-27 20:40:15.46361+00,219,1,4000.78
nissan,micra,59200,2012,1198,72,auto,4,5,gasoline,2015-11-27 17:30:40.474658+00,2016-01-27 20:40:15.46361+00,136,6,8491.27
fiat,500l,14990,2013,1368,70,man,4,5,gasoline,2015-11-27 17:30:50.916795+00,2016-01-27 20:40:15.46361+00,291,0,13496
nissan,qashqai,121713,2008,1461,78,man,4,5,diesel,2015-11-27 17:45:24.516762+00,2016-01-27 20:40:15.46361+00,278,7,6502.89
ford,tourneo-connect,27000,2014,1560,85,man,4,7,diesel,2015-11-27 17:45:25.655555+00,2016-01-27 20:40:15.46361+00,120,7,19705.74
ford,focus,49800,2012,1560,85,man,4,5,diesel,2015-11-27 17:45:25.782844+00,2016-01-27 20:40:15.46361+00,236,6,11417.06
opel,astra,1785,2015,1399,92,man,4,5,gasoline,2015-11-27 17:45:28.097701+00,2016-01-27 20:40:15.46361+00,191,7,16217.21
opel,corsa,93000,1996,1389,66,auto,2,5,gasoline,2015-11-27 17:45:40.164388+00,2016-01-27 20:40:15.46361+00,170,1,1690.75
opel,astra,171187,2002,1598,74,auto,4,5,gasoline,2015-11-27 17:45:48.355658+00,2016-01-27 20:40:15.46361+00,136,0,2751.22
citroen,c8,109192,2006,1997,103,man,4,5,gasoline,2015-11-27 18:00:36.234728+00,2016-01-27 20:40:15.46361+00,151,3,6001.67
opel,zafira,95200,2008,1796,103,man,4,7,gasoline,2015-11-27 18:00:41.903935+00,2016-01-27 20:40:15.46361+00,167,8,6991.04
bmw,x1,189980,2011,1995,105,man,4,5,diesel,2015-11-27 18:00:56.493001+00,2016-01-27 20:40:15.46361+00,259,8,11341.04
mercedes-benz,viano,72721,2010,2148,110,man,4,7,diesel,2015-11-27 18:15:16.753219+00,2016-01-27 20:40:15.46361+00,170,2,23000.22
ford,focus,128700,2012,1560,85,man,4,5,diesel,2015-11-27 18:15:31.598249+00,2016-01-27 20:40:15.46361+00,136,4,9038.01
audi,a3,26703,2015,1968,110,man,2,5,diesel,2015-11-27 18:30:22.894904+00,2016-01-27 20:40:15.46361+00,261,9,20151.96
audi,a4,165800,2004,1781,120,man,4,5,gasoline,2015-11-27 18:45:32.104875+00,2016-01-27 20:40:15.46361+00,209,2,7202.18
chevrolet,cruze,72350,2009,1598,83,man,4,5,gasoline,2015-11-27 18:45:43.011829+00,2016-01-27 20:40:15.46361+00,76,9,6991.04
opel,meriva,179100,2003,1598,74,man,4,5,gasoline,2015-11-27 19:00:20.436936+00,2016-01-27 20:40:15.46361+00,152,7,3450.52
nissan,note,211548,2007,1386,65,man,4,5,gasoline,2015-11-27 19:00:20.69676+00,2016-01-27 20:40:15.46361+00,223,6,3000.33
mercedes-benz,vito,147998,2010,2148,85,man,4,9,diesel,2015-11-27 19:00:27.430349+00,2016-01-27 20:40:15.46361+00,166,1,13896.15
ford,fiesta,27850,2015,998,74,man,4,5,gasoline,2015-11-27 19:00:33.333224+00,2016-01-27 20:40:15.46361+00,81,8,10911.84
mini,cooper,29600,2015,1499,100,man,2,4,gasoline,2015-11-27 19:15:35.677335+00,2016-01-27 20:40:15.46361+00,230,4,15876.35
audi,a8,148187,2006,2967,171,auto,4,5,diesel,2015-11-27 19:30:32.940983+00,2016-01-27 20:40:15.46361+00,259,6,13852.04
bmw,x1,16665,2014,1995,135,auto,4,5,diesel,2015-11-27 19:45:15.870534+00,2016-01-27 20:40:15.46361+00,185,3,28996.85
audi,a4,96200,2012,1968,130,auto,4,5,diesel,2015-11-27 19:45:19.623783+00,2016-01-27 20:40:15.46361+00,143,5,16646.37
skoda,rapid,22466,2015,1197,63,man,4,5,gasoline,2015-11-27 20:00:11.047716+00,2016-01-27 20:40:15.46361+00,178,6,10340.6
mitsubishi,pajero-pinin,120000,2000,1834,88,man,2,5,gasoline,2015-11-27 20:00:20.971912+00,2016-01-27 20:40:15.46361+00,274,3,1550.7
opel,astra,198000,1996,1598,74,man,4,5,gasoline,2015-11-27 20:30:13.7199+00,2016-01-27 20:40:15.46361+00,242,3,599.26
toyota,avensis,61500,2004,1995,85,man,4,5,diesel,2015-11-27 20:30:14.003462+00,2016-01-27 20:40:15.46361+00,233,0,4992.23
audi,a6,28331,2015,2967,240,auto,4,5,diesel,2015-11-27 20:30:25.184188+00,2016-01-27 20:40:15.46361+00,161,1,57882.68
opel,astra,76000,2003,1598,62,man,4,5,gasoline,2015-11-27 20:45:19.539512+00,2016-01-27 20:40:15.46361+00,130,3,3333.49
opel,vectra,180000,1996,1598,74,man,4,5,gasoline,2015-11-27 20:45:30.840034+00,2016-01-27 20:40:15.46361+00,148,5,900.41
seat,ibiza,197000,2000,1390,55,man,2,5,gasoline,2015-11-27 20:45:35.467612+00,2016-01-27 20:40:15.46361+00,126,8,550.07
opel,astra,7024,2015,1598,81,man,4,5,diesel,2015-11-27 21:00:20.357546+00,2016-01-27 20:40:15.46361+00,125,7,12305.48
audi,a1,64000,2011,1598,77,man,2,4,diesel,2015-11-27 21:15:14.714868+00,2016-01-27 20:40:15.46361+00,244,8,10901.63
opel,antara,110700,2008,1991,110,man,4,5,diesel,2015-11-27 21:15:17.643691+00,2016-01-27 20:40:15.46361+00,151,3,10004.44
skoda,rapid,39392,2013,1198,55,man,4,5,gasoline,2015-11-27 21:15:27.049581+00,2016-01-27 20:40:15.46361+00,175,8,8801.3
skoda,fabia,223000,2001,1390,55,man,4,5,gasoline,2015-11-27 21:30:22.830824+00,2016-01-27 20:40:15.46361+00,81,8,1950.85
toyota,corolla-verso,59992,2006,1794,95,auto,4,7,gasoline,2015-11-27 21:30:23.01733+00,2016-01-27 20:40:15.46361+00,231,5,7503.33
nissan,micra,49000,2010,1240,48,man,2,5,gasoline,2015-11-27 21:30:25.120539+00,2016-01-27 20:40:15.46361+00,116,9,4882.16
opel,corsa,4500,2015,1398,66,auto,4,5,gasoline,2015-11-27 22:00:19.308667+00,2016-01-27 20:40:15.46361+00,133,1,12501.55
opel,adam,8500,2015,999,85,man,2,4,gasoline,2015-11-27 22:00:19.670592+00,2016-01-27 20:40:15.46361+00,133,8,14267.32
ford,transit,121800,2007,2198,96,man,4,5,diesel,2015-11-27 22:00:19.841442+00,2016-01-27 20:40:15.46361+00,102,8,12855.7
seat,leon,86470,2010,1390,92,man,4,5,gasoline,2015-11-27 22:30:22.92746+00,2016-01-27 20:40:15.46361+00,177,8,8981.35
bentley,continental-gt,17500,2010,5998,423,auto,2,4,gasoline,2015-11-27 23:00:16.551916+00,2016-01-27 20:40:15.46361+00,81,7,97367.39
bmw,x5,14569,2015,4395,423,auto,4,5,gasoline,2015-11-27 23:00:19.397626+00,2016-01-27 20:40:15.46361+00,136,5,85600.67
hyundai,coupe,78800,2007,1975,105,man,2,4,gasoline,2015-11-27 23:15:10.778441+00,2016-01-27 20:40:15.46361+00,114,3,6991.04
skoda,rapid,29782,2015,1598,66,man,4,4,diesel,2015-11-27 23:30:12.83874+00,2016-01-27 20:40:15.46361+00,278,2,12934.9
suzuki,vitara,226000,1996,1590,71,man,2,2,gasoline,2015-11-27 23:30:20.186853+00,2016-01-27 20:40:15.46361+00,183,8,3790.56
skoda,octavia,174000,2004,1896,74,man,4,5,diesel,2015-11-27 23:30:20.949762+00,2016-01-27 20:40:15.46361+00,122,6,3490.53
skoda,superb,106500,2004,1984,85,man,4,5,gasoline,2015-11-28 00:15:13.738323+00,2016-01-27 20:40:15.46361+00,267,10,5600.81
nissan,qashqai,21550,2015,1197,85,man,4,5,gasoline,2015-11-28 00:30:16.335349+00,2016-01-27 20:40:15.46361+00,202,2,16527.46
fiat,grande-punto,36000,2011,1242,51,man,2,5,gasoline,2015-11-28 00:30:17.091797+00,2016-01-27 20:40:15.46361+00,299,6,6951.04
toyota,yaris,4248,2015,1329,73,man,4,5,gasoline,2015-11-28 00:45:13.590073+00,2016-01-27 20:40:15.46361+00,158,9,14282.12
porsche,panamera,28370,2014,3000,221,auto,4,4,diesel,2015-11-28 01:00:12.717181+00,2016-01-27 20:40:15.46361+00,100,7,62908.33
opel,astra,106000,2007,1796,103,man,4,5,gasoline,2015-11-28 01:15:14.92364+00,2016-01-27 20:40:15.46361+00,271,9,4990.75
opel,insignia,29800,2014,1956,143,auto,4,5,diesel,2015-11-28 01:30:11.873543+00,2016-01-27 20:40:15.46361+00,136,9,22675.35
opel,astra,44848,2010,1398,74,man,4,5,gasoline,2015-11-28 01:45:17.395413+00,2016-01-27 20:40:15.46361+00,218,4,8991.34
audi,a5,87500,2012,1968,130,man,4,5,diesel,2015-11-28 02:00:19.758955+00,2016-01-27 20:40:15.46361+00,249,7,19288.86
skoda,fabia,124214,2005,1390,74,man,5,5,gasoline,2015-11-28 02:00:32.911347+00,2016-01-27 20:40:15.46361+00,194,4,2923.76
mini,cooper,39842,2012,1598,90,man,4,5,gasoline,2015-11-28 02:30:11.901754+00,2016-01-27 20:40:15.46361+00,171,2,13278.98
audi,a5,71339,2012,1968,130,man,4,4,diesel,2015-11-28 03:15:16.615372+00,2016-01-27 20:40:15.46361+00,185,3,21848.22
toyota,iq,18000,2011,1329,72,auto,2,4,gasoline,2015-11-28 03:30:17.812315+00,2016-01-27 20:40:15.46361+00,182,9,16963.51
citroen,ds3,86712,2011,1560,68,man,2,5,diesel,2015-11-28 03:30:18.175531+00,2016-01-27 20:40:15.46361+00,198,0,7438.08
volvo,v60,27000,2013,1984,100,man,4,5,diesel,2015-11-28 03:30:23.66644+00,2016-01-27 20:40:15.46361+00,183,3,20076.98
mitsubishi,colt,33268,2012,1124,55,man,4,5,gasoline,2015-11-28 03:45:11.058782+00,2016-01-27 20:40:15.46361+00,267,0,8901.33
opel,corsa,39228,2009,1364,66,man,4,5,gasoline,2015-11-28 04:00:08.488626+00,2016-01-27 20:40:15.46361+00,289,3,7991.19
citroen,c5,84990,2012,1997,120,auto,4,5,diesel,2015-11-28 04:45:11.021421+00,2016-01-27 20:40:15.46361+00,272,3,13438.97
citroen,berlingo,20800,2014,1560,84,man,4,5,diesel,2015-11-28 04:45:14.78125+00,2016-01-27 20:40:15.46361+00,239,6,12598.85
opel,astra,5000,2015,999,77,man,4,5,gasoline,2015-11-28 04:45:15.008393+00,2016-01-27 20:40:15.46361+00,110,4,15120.24
mitsubishi,pajero,32000,2013,3200,147,auto,4,7,diesel,2015-11-28 04:45:19.375389+00,2016-01-27 20:40:15.46361+00,144,4,31904.74
citroen,ds5,18600,2014,1997,120,auto,4,5,diesel,2015-11-28 05:00:13.960135+00,2016-01-27 20:40:15.46361+00,199,0,21003.11
audi,q5,23250,2015,1968,120,auto,4,5,diesel,2015-11-28 05:00:16.425323+00,2016-01-27 20:40:15.46361+00,241,4,38602.7
ford,focus,26350,2011,1596,77,man,4,5,gasoline,2015-11-28 05:00:20.209264+00,2016-01-27 20:40:15.46361+00,292,8,10931.61
citroen,ds5,69900,2012,1997,120,man,4,5,diesel,2015-11-28 05:15:21.77357+00,2016-01-27 20:40:15.46361+00,118,9,17641.6
chevrolet,captiva,39954,2011,2231,135,man,4,8,diesel,2015-11-28 06:00:26.031559+00,2016-01-27 20:40:15.46361+00,174,3,18000.67
bmw,x5,9578,2015,2993,190,auto,4,5,diesel,2015-11-28 06:45:20.266343+00,2016-01-27 20:40:15.46361+00,241,0,63864.47
smart,fortwo,57000,2011,999,52,auto,2,2,gasoline,2015-11-28 07:30:11.500429+00,2016-01-27 20:40:15.46361+00,261,4,6190.93
skoda,fabia,76861,2009,1198,51,man,4,5,gasoline,2015-11-28 08:15:17.989005+00,2016-01-27 20:40:15.46361+00,265,3,5870.87
opel,astra,74856,2011,1398,74,man,4,5,gasoline,2015-11-28 08:30:17.322207+00,2016-01-27 20:40:15.46361+00,187,6,7991.19
fiat,stilo,99400,2003,1747,98,man,4,5,gasoline,2015-11-28 08:30:25.803032+00,2016-01-27 20:40:15.46361+00,240,9,2900.44
ford,mondeo,47979,2011,2179,147,man,4,5,diesel,2015-11-28 09:00:23.551834+00,2016-01-27 20:40:15.46361+00,292,4,11101.63
skoda,fabia,70500,2007,1390,59,man,4,5,gasoline,2015-11-28 09:15:22.224763+00,2016-01-27 20:40:15.46361+00,190,8,5800.85
ford,kuga,21200,2015,1997,110,man,4,5,diesel,2015-11-28 09:30:28.47436+00,2016-01-27 20:40:15.46361+00,72,5,22600.33
suzuki,alto,71554,2012,996,50,man,4,4,gasoline,2015-11-28 09:30:36.297293+00,2016-01-27 20:40:15.46361+00,77,1,4999.74
ford,mondeo,128341,2006,1800,92,man,5,5,gasoline,2015-11-28 09:45:04.747368+00,2016-01-27 20:40:15.46361+00,183,1,4441.15
fiat,500l,7000,2015,1400,88,man,4,5,gasoline,2015-11-28 09:45:24.530843+00,2016-01-27 20:40:15.46361+00,289,2,14279.13
ford,b-max,4005,2015,998,92,man,4,5,gasoline,2015-11-28 10:00:20.828391+00,2016-01-27 20:40:15.46361+00,158,6,14195.11
opel,tigra,130000,2006,1364,66,man,2,2,gasoline,2015-11-28 10:00:45.309518+00,2016-01-27 20:40:15.46361+00,272,7,4300.63
ford,focus,63000,2009,1560,81,auto,4,5,diesel,2015-11-28 10:15:17.951924+00,2016-01-27 20:40:15.46361+00,203,1,6976.02
bmw,x3,140000,2009,1995,105,man,4,5,diesel,2015-11-28 10:30:18.655698+00,2016-01-27 20:40:15.46361+00,267,10,13992.08
nissan,micra,80800,2010,1386,65,man,2,5,gasoline,2015-11-28 10:30:29.969514+00,2016-01-27 20:40:15.46361+00,225,4,6290.93
suzuki,grand-vitara,185400,2003,1590,69,man,2,4,gasoline,2015-11-28 10:45:35.944725+00,2016-01-27 20:40:15.46361+00,92,6,5970.87
suzuki,ignis,144000,2002,1328,61,man,4,5,gasoline,2015-11-28 10:45:39.23511+00,2016-01-27 20:40:15.46361+00,147,9,1600.22
fiat,punto-evo,83055,2010,1248,55,man,4,5,diesel,2015-11-28 11:00:22.967437+00,2016-01-27 20:40:15.46361+00,237,10,6148.93
subaru,forester,20000,2012,1995,110,man,4,5,gasoline,2015-11-28 11:30:31.117993+00,2016-01-27 20:40:15.46361+00,190,1,18992.82
audi,a1,86900,2011,1197,63,man,2,4,gasoline,2015-11-28 11:30:31.812569+00,2016-01-27 20:40:15.46361+00,231,10,10901.63
opel,mokka,25000,2015,1364,103,man,4,5,gasoline,2015-11-28 11:45:20.0935+00,2016-01-27 20:40:15.46361+00,234,1,16599.44
audi,a1,15600,2014,1197,63,man,4,5,gasoline,2015-11-28 11:45:23.348904+00,2016-01-27 20:40:15.46361+00,129,0,16902.52
audi,q3,14800,2014,1968,103,man,4,5,diesel,2015-11-28 12:00:27.634282+00,2016-01-27 20:40:15.46361+00,288,5,25121.72
ford,ka,52000,2012,1242,51,man,2,4,gasoline,2015-11-28 12:00:28.914901+00,2016-01-27 20:40:15.46361+00,186,5,5705.85
